car_price_in_rupees,kms_driven,fuel_type,city,company,model,age,price_per_km,price_per_year,km_per_year
850000.0,32243,Petrol,Hyderabad,Hyundai,i20 Asta (O) 1.2 MT,5,26.361493611214488,141666.66666666666,5373.833333333333
687000.0,33823,Petrol,Delhi,Maruti Suzuki,Ciaz Delta 1.4 MT,8,20.311021759697255,76333.33333333333,3758.1111111111113
538000.0,25412,Petrol,Kolkata,Maruti Suzuki,Swift VXi AMT [2018-2019],7,21.170267186085862,67250.0,3176.5
830000.0000000001,56468,Petrol,Ahmedabad,Honda,City V CVT Petrol [2017-2019],8,14.698330057199527,92222.22222222223,6274.222222222223
240000.0,73000,Petrol + 1,Poonamallee,Ford,Figo Duratec Petrol EXI 1.2,14,3.2876261969014124,16000.0,4866.666666666667
630000.0,24751,Petrol,Kolkata,Honda,City SV,7,25.452488687782804,78750.0,3093.875
475000.0,29646,Petrol,Thane,Maruti Suzuki,Celerio ZXi AMT [2019-2020],9,16.021857186224576,47500.0,2964.6
445000.0,24595,Petrol,Mumbai,Maruti Suzuki,Celerio VXi AMT ABS,9,18.092372743535535,44500.0,2459.5
998000.0,97761,Diesel,Pune,Hyundai,Creta 1.6 S Plus AT,9,10.208465456926003,99800.0,9776.1
565000.0,47000,Petrol,Hyderabad,Maruti Suzuki,Celerio VXi,5,12.021020829344057,94166.66666666667,7833.333333333333
484999.99999999994,66471,Petrol,Delhi,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],8,7.296305211216752,53888.88888888888,7385.666666666667
1689999.9999999998,28100,Petrol,Ahmedabad,Kia,Seltos GTX Plus 1.4 [2020-2021],5,60.140208533504136,281666.6666666666,4683.333333333333
799000.0,63000,Diesel,Delhi,Skoda,Octavia Elegance 2.0 TDI AT,11,12.68233837558134,66583.33333333333,5250.0
430000.0,26600,CNG,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG (O),9,16.16480583436713,43000.0,2660.0
575000.0,55105,Diesel,Kolkata,Mahindra,XUV500 W8,12,10.434435451674954,44230.769230769234,4238.846153846154
330000.0,42748,Petrol,Chennai,Hyundai,Eon Era +,8,7.71947881821797,36666.666666666664,4749.777777777777
613000.0,35247,Petrol,Pune,Hyundai,Elite i20 Sportz 1.2,8,17.391057648660915,68111.11111111111,3916.3333333333335
559000.0,30183,Petrol,Kolkata,Hyundai,Elite i20 Sportz 1.2,6,18.519745560561887,79857.14285714286,4311.857142857143
1698999.9999999998,7870,Petrol,Kolkata,MG,Hector Sharp 1.5 DCT Petrol [2019-2020],4,215.85567272265274,339799.99999999994,1574.0
1490000.0,50000,Diesel,Chennai,Mahindra,XUV500 W10,7,29.799404011919762,186250.0,6250.0
1710000.0000000002,46000,Diesel,Delhi,BMW,3 Series 320d Luxury Line,10,37.173104932501474,155454.54545454547,4181.818181818182
490000.00000000006,28726,Petrol,Thane,Maruti Suzuki,Celerio VXi AMT [2017-2019],7,17.057123960037597,61250.00000000001,3590.75
313000.0,32907,Petrol,Delhi,Maruti Suzuki,Wagon R 1.0 LXI,11,9.511365017624893,26083.333333333332,2742.25
332000.0,29092,Petrol,Kolkata,Maruti Suzuki,Alto 800 Vxi,6,11.411679785515416,47428.57142857143,4156.0
745000.0,62461,Petrol,Mumbai,Hyundai,Creta 1.6 S Petrol,9,11.927251769075598,74500.0,6246.1
385000.0,60000,Petrol,Noida,Skoda,Rapid Ambition 1.6 MPI MT,13,6.4165597240046,27500.0,4285.714285714285
975000.0,83000,Diesel,Ahmedabad,Toyota,Innova 2.5 G BS III 7 STR,10,11.746846423537066,88636.36363636363,7545.454545454545
350000.0,55000,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,10,6.363520663260668,31818.18181818182,5000.0
690000.0,25000,Petrol,Delhi,Maruti Suzuki,Dzire VXi AMT,5,27.598896044158234,115000.0,4166.666666666667
451000.0,38203,Petrol,Kolkata,Ford,EcoSport Titanium 1.0 Ecoboost,12,11.805046591979897,34692.307692307695,2938.6923076923076
405999.99999999994,64942,CNG,Delhi,Maruti Suzuki,Wagon R 1.0 LXI CNG,8,6.25163605007468,45111.1111111111,7215.777777777777
540000.0,47837,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,7,11.288097328483632,67500.0,5979.625
500000.0,85000,Petrol + 1,Thiruvallur,Maruti Suzuki,Ertiga Vxi,12,5.882283737838378,38461.53846153846,6538.461538461538
1648999.9999999998,51500,Diesel,Kolkata,Mercedes-Benz,CLA 200 CDI Sport,10,32.0187957515388,149909.09090909088,4681.818181818182
2100000.0,23160,Petrol,Hyderabad,Skoda,Octavia 1.8 TSI L&K,7,90.66966020465438,262500.0,2895.0
695000.0,75000,Petrol,Thane,Toyota,Corolla Altis G Petrol,10,9.266543112758496,63181.818181818184,6818.181818181818
883000.0,63000,Petrol,Delhi,Toyota,Corolla Altis 1.8 G AT,11,14.015650545229441,73583.33333333333,5250.0
1550000.0,104264,Diesel,Hyderabad,BMW,3 Series 320d Luxury Line,12,14.865966527597948,119230.76923076923,8020.307692307692
659000.0,15972,Petrol,Delhi,Hyundai,Elite i20 Asta 1.2 (O) [2016],8,41.25712139234959,73222.22222222222,1774.6666666666667
320000.0,33146,Petrol,Ahmedabad,Hyundai,Eon Magna [2011-2012],10,9.653965668084593,29090.909090909092,3013.2727272727275
674000.0,30956,Petrol,Chennai,Maruti Suzuki,Swift VXi [2014-2017],5,21.77213554284976,112333.33333333333,5159.333333333333
998000.0,4371,Petrol,Kolkata,Renault,Kiger RXT Turbo CVT Dual Tone,3,228.2708142726441,249500.0,1092.75
1075000.0,63653,Diesel,Hyderabad,Hyundai,Elite i20 Asta 1.4 CRDI (O) [2016-2017],5,16.8881767053131,179166.66666666666,10608.833333333334
405000.0,55297,Petrol,Thane,Honda,City 1.5 V MT,12,7.323953850048826,31153.846153846152,4253.615384615385
417000.0,21391,Petrol,Kolkata,Maruti Suzuki,Swift DZire VXI,11,19.49326851159312,34750.0,1782.5833333333333
483000.0,11546,Petrol,Delhi,Renault,Kwid CLIMBER 1.0 (O),4,41.829046505585865,96600.0,2309.2
589000.0,16270,Petrol,Pune,Hyundai,Santro Sportz,5,36.199373117816975,98166.66666666667,2711.6666666666665
290000.0,73000,Diesel,Ahmedabad,Nissan,Micra XV Diesel,13,3.972548321255873,20714.285714285714,5214.285714285715
549000.0,53000,Petrol,Hyderabad,Hyundai,Grand i10 Magna AT 1.2 Kappa VTVT,7,10.358295126507047,68625.0,6625.0
1925000.0,34000,Petrol,Mumbai,Mercedes-Benz,CLA 200 Petrol Sport,9,56.6159818828858,192500.0,3400.0
1064000.0,16328,Petrol,Pune,Hyundai,Venue S 1.0 Petrol [2019-2020],6,65.16014452814012,152000.0,2332.5714285714284
760000.0,73994,Diesel,Hyderabad,Maruti Suzuki,S-Cross Alpha 1.3,9,10.270964254341509,76000.0,7399.4
1059000.0,43920,Petrol,Bangalore,Hyundai,Verna SX (O) AT Anniversary Edition 1.6 VTVT,6,24.111472871747,151285.7142857143,6274.285714285715
317000.0,17715,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,11,17.893429668096637,26416.666666666668,1476.25
1040000.0,82902,Petrol,Delhi,Toyota,Corolla Altis G Petrol,7,12.544781250376946,130000.0,10362.75
471000.0,23344,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI,7,20.175626472478047,58875.0,2918.0
749000.0,93494,Petrol,Kolkata,Hyundai,Verna 1.6 VTVT SX (O),6,8.011123589496764,107000.0,13356.285714285714
725000.0,27222,Petrol,Mumbai,Honda,Jazz V AT Petrol,7,26.631892150020203,90625.0,3402.75
1600000.0,14468,Diesel,Hyderabad,Hyundai,Creta S 1.5 Diesel [2020-2022],4,110.58124265671435,320000.0,2893.6
747000.0,40000,Diesel + 1,Pallikarnai,Honda,Jazz V Diesel,8,18.674533136671585,83000.0,4444.444444444444
575000.0,65000,Petrol,Thane,Maruti Suzuki,Ciaz ZXI+,10,8.846017753573022,52272.72727272727,5909.090909090909
190000.0,60028,Petrol,Delhi,Maruti Suzuki,Alto K10 LXi,13,3.1651368505222477,13571.42857142857,4287.714285714285
1125000.0,32143,Petrol,Mumbai,Hyundai,Creta 1.6 SX Plus AT Petrol,7,34.998755599800894,140625.0,4017.875
645000.0,55669,Petrol,Chennai,Hyundai,Elite i20 Asta 1.2 [2016-2017],9,11.58613256691216,64500.0,5566.9
405000.0,72757,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9,5.5663981967618685,40500.0,7275.7
875000.0,56000,Petrol,Ahmedabad,Honda,City SV CVT,8,15.62472098712523,97222.22222222222,6222.222222222223
326000.0,70244,Petrol,Kolkata,Maruti Suzuki,Swift VXi ABS,12,4.640899708164282,25076.923076923078,5403.384615384615
951000.0,20703,Petrol,Ahmedabad,Maruti Suzuki,XL6 Zeta MT Petrol,5,45.933153013910356,158500.0,3450.5
1465000.0,47579,Diesel,Mumbai,Tata,Harrier XZ [2019-2020],6,30.79024800336276,209285.7142857143,6797.0
750000.0,52157,Diesel,Hyderabad,Ford,EcoSport Titanium+ 1.5L TDCi Black Edition,9,14.379385712642357,75000.0,5215.7
950000.0,91000,Diesel,Ahmedabad,Mahindra,XUV500 W6 AT,9,10.4394457203767,95000.0,9100.0
2100000.0,69631,Diesel,Hyderabad,Audi,A6 2.0 TDI Premium,12,30.15854779411765,161538.46153846153,5356.2307692307695
611000.0,32036,Petrol,Mumbai,Hyundai,i20 Active 1.2 S,7,19.071698348784217,76375.0,4004.5
600000.0,22621,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,7,26.522853859075237,75000.0,2827.625
625000.0,45000,Petrol,Thane,Honda,City VX,10,13.888580253772139,56818.181818181816,4090.909090909091
1126000.0,33423,Petrol,Pune,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,6,33.688367640019145,160857.14285714287,4774.714285714285
350000.0,31500,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,10,11.110758388622584,31818.18181818182,2863.6363636363635
925000.0,51000,Petrol,Thane,Hyundai,Creta SX Plus 1.6 Petrol,8,18.136899276484776,102777.77777777778,5666.666666666667
978999.9999999999,39030,Diesel,Bangalore,Renault,Duster 85 PS RXS 4X2 MT Diesel,7,25.08262663011452,122374.99999999999,4878.75
357000.0,24063,Petrol,Kolkata,Maruti Suzuki,Celerio VXi,10,14.835438829787234,32454.545454545456,2187.5454545454545
521000.0,59819,Petrol,Mumbai,Volkswagen,Polo Highline1.2L (P),10,8.7094617184888,47363.63636363636,5438.090909090909
438999.99999999994,8297,Petrol,Delhi,Renault,Kwid 1.0 RXT Opt,6,52.90431429260062,62714.2857142857,1185.2857142857142
735000.0,32740,Petrol,Pune,Maruti Suzuki,Dzire ZXi AMT,8,22.448917259704956,81666.66666666667,3637.777777777778
1419000.0,25007,Diesel,Pune,Kia,Sonet GTX Plus 1.5 [2020-2021],5,56.741842610364685,236500.0,4167.833333333333
488999.99999999994,38944,Petrol,Chennai,Maruti Suzuki,Ignis Sigma 1.2 MT,6,12.55616895622031,69857.14285714286,5563.428571428572
405000.0,72757,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9,5.5663981967618685,40500.0,7275.7
350000.0,101740,Petrol,Hyderabad,Volkswagen,Vento Trendline Petrol,15,3.4401077245161735,21875.0,6358.75
599000.0,9130,Petrol,Pune,Maruti Suzuki,Celerio ZXi AMT [2019-2020],6,65.60070090899134,85571.42857142857,1304.2857142857142
675000.0,48650,Petrol,Mumbai,Honda,Jazz V AT Petrol,8,13.874329407411976,75000.0,5405.555555555556
1028999.9999999999,40314,Petrol,Pune,Hyundai,Creta 1.6 SX Plus AT Petrol,9,25.5239985117202,102899.99999999999,4031.4
345000.0,33000,CNG,Noida,Maruti Suzuki,Alto 800 Lxi CNG,6,10.454228659737584,49285.71428571428,4714.285714285715
790000.0,54000,Petrol,Hyderabad,Hyundai,Elite i20 Sportz 1.2 [2016-2017],6,14.629358715579341,112857.14285714286,7714.285714285715
844999.9999999999,22500,Petrol,Thane,Honda,City V,7,37.5538864939336,105624.99999999999,2812.5
849000.0,29866,Petrol,Bangalore,Toyota,Glanza G CVT,5,28.42602203100412,141500.0,4977.666666666667
535000.0,65000,Petrol,Noida,Ford,Aspire Titanium 1.2 Ti-VCT,8,8.230642605498376,59444.444444444445,7222.222222222223
475000.0,78822,Petrol,Faridabad,Ford,EcoSport Titanium 1.0 Ecoboost (Opt),11,6.026159877193205,39583.333333333336,6568.5
1648999.9999999998,9792,Petrol,Ahmedabad,Volkswagen,Taigun GT Plus 1.5 TSI DSG,4,168.38558153783313,329799.99999999994,1958.4
569000.0,64774,Petrol,Bangalore,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],9,8.784253184098803,56900.0,6477.4
1082000.0,10713,Petrol,Delhi,Skoda,Rapid Ambition 1.6 MPI AT,5,100.9893597162591,180333.33333333334,1785.5
699000.0,13127,Petrol,Kolkata,Maruti Suzuki,Baleno Zeta 1.2,4,53.24497257769653,139800.0,2625.4
425000.0,50000,Petrol,Thane,Maruti Suzuki,Wagon R 1.0 VXI AMT,9,8.499830003399932,42500.0,5000.0
325000.0,35340,Petrol,Pune,Maruti Suzuki,Alto 800 Lxi,7,9.196117823491129,40625.0,4417.5
651000.0,27654,Petrol,Mumbai,Honda,Jazz V AT Petrol,8,23.540047007774362,72333.33333333333,3072.6666666666665
523000.00000000006,40067,CNG,Pune,Hyundai,Santro Sportz CNG [2018-2020],7,13.052810222621545,65375.00000000001,5008.375
548000.0,50899,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,7,10.766208251473477,68500.0,6362.375
459999.99999999994,52000,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8,8.845983731082093,51111.1111111111,5777.777777777777
695000.0,51292,Petrol,Thane,Honda,City S Petrol,8,13.54960715887158,77222.22222222222,5699.111111111111
519000.00000000006,19905,Petrol,Kolkata,Hyundai,Elite i20 Magna Executive 1.2,8,26.07254094242942,57666.66666666667,2211.6666666666665
110000.00000000001,18000,Petrol,Ahmedabad,Tata,Nano Twist XT,10,6.110771623798678,10000.000000000002,1636.3636363636363
1140000.0,28715,CNG,Thane,Maruti Suzuki,Ertiga VXI CNG,4,39.69912244045132,228000.0,5743.0
721000.0,69161,CNG,Mumbai,Maruti Suzuki,Ertiga Vxi CNG,10,10.424799745525,65545.45454545454,6287.363636363636
886999.9999999999,54571,Diesel,Pune,Maruti Suzuki,S-Cross Zeta 1.3,8,16.253756505167484,98555.55555555555,6063.444444444444
775000.0,25000,Petrol,Thane,Honda,City VX CVT,9,30.998760049598015,77500.0,2500.0
875000.0,24259,Petrol,Kolkata,Honda,City VX,6,36.06760098928277,125000.0,3465.5714285714284
295000.0,30233,Petrol,Pune,Maruti Suzuki,Alto 800 Lxi,10,9.757226963021763,26818.18181818182,2748.4545454545455
1750000.0,21000,Diesel,Delhi,Mahindra,Thar LX Hard Top Diesel AT,4,83.32936526832056,350000.0,4200.0
825000.0,51000,CNG,Thane,Maruti Suzuki,Ertiga VXI CNG,8,16.17615340875669,91666.66666666667,5666.666666666667
450000.0,23137,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9,19.448526233900942,45000.0,2313.7
645000.0,52328,Diesel,Noida,Maruti Suzuki,Dzire VDi AMT,7,12.325861377056698,80625.0,6541.0
666000.0,35849,Petrol,Pune,Maruti Suzuki,Baleno RS 1.0,8,18.577405857740587,74000.0,3983.222222222222
1066000.0,24783,Petrol,Bangalore,Hyundai,Venue SX 1.0 Petrol [2019-2020],5,43.01162040025823,177666.66666666666,4130.5
500000.0,27346,Petrol,Kolkata,Maruti Suzuki,Ciaz VXi,9,18.283541156251143,50000.0,2734.6
349000.0,75619,Petrol,Chennai,Hyundai,i10 Magna 1.2 Kappa2,11,4.615181169002909,29083.333333333332,6301.583333333333
245000.00000000003,54000,Petrol,Kolkata,Hyundai,i10 Magna 1.2 Kappa2,12,4.53695301938853,18846.153846153848,4153.846153846154
295000.0,58000,Petrol,Noida,Nissan,Sunny XE,13,5.086119204841296,21071.428571428572,4142.857142857143
630000.0,17000,Petrol,Pallikarnai,Maruti Suzuki,Swift VXi AMT,5,37.056643726839596,105000.0,2833.3333333333335
790000.0,111139,Diesel,Mumbai,Volkswagen,Vento Highline 1.5 (D) AT,7,7.108151880511067,98750.0,13892.375
1875000.0,40916,Diesel,Pune,Hyundai,Elantra 1.6 SX (O) AT,7,45.82447393503922,234375.0,5114.5
799000.0,94197,Diesel,Thane,Honda,BR-V VX Diesel,8,8.482133378627996,88777.77777777778,10466.333333333334
424000.0,76859,Petrol,Pune,Maruti Suzuki,Swift DZire VXI,11,5.516523549310435,35333.333333333336,6404.916666666667
725000.0,33000,Petrol,Ahmedabad,Honda,City S Petrol,8,21.96903124147753,80555.55555555556,3666.6666666666665
596000.0,17286,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,7,34.47677445479262,74500.0,2160.75
540000.0,70450,Diesel,Ahmedabad,Tata,Tiago Revotorq XZ Plus,5,7.664901846673574,90000.0,11741.666666666666
840000.0,45074,Petrol,Kolkata,Honda,City V,6,18.63560732113145,120000.0,6439.142857142857
695000.0,101000,Diesel,Thane,Hyundai,Elite i20 Asta 1.4 CRDI,10,6.881119988911001,63181.818181818184,9181.818181818182
345000.0,69000,Petrol,Mumbai,Hyundai,i20 Sportz 1.2 BS-IV,13,4.999927537282068,24642.85714285714,4928.571428571428
696000.0,14895,Petrol,Pune,Maruti Suzuki,Dzire VXi AMT,7,46.723952738990334,87000.0,1861.875
810000.0,11444,CNG,Delhi,Tata,Tiago XZ Plus CNG,3,70.7732634338139,202500.0,2861.0
413999.99999999994,32120,Petrol,Delhi,Tata,Tiago Revotron XE [2016-2019],7,12.888764359764638,51749.99999999999,4015.0
825000.0,62042,Petrol,Ahmedabad,Honda,City SV Petrol [2019-2020],6,13.29722934094096,117857.14285714286,8863.142857142857
690000.0,37000,Petrol,Ahmedabad,Ford,EcoSport Titanium 1.5L Ti-VCT AT,9,18.648144644739332,69000.0,3700.0
1925000.0,23402,Petrol,Bangalore,Skoda,Kushaq Style 1.5L TSI DSG (6 Airbags),4,82.25441182754348,385000.0,4680.4
1725000.0,35000,Petrol,Mumbai,Audi,A4 35 TFSI Premium Sunroof,10,49.28430616268107,156818.18181818182,3181.818181818182
639000.0,38657,Petrol,Pune,Hyundai,Elite i20 Asta 1.2 (O) [2016],8,16.529566971907496,71000.0,4295.222222222223
445000.0,64000,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI AMT,9,6.953016359119389,44500.0,6400.0
509999.99999999994,35094,Petrol,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],7,14.53198461319276,63749.99999999999,4386.75
730000.0,18000,Petrol,Thiruvallur,Toyota,Glanza G,4,40.55330259430032,146000.0,3600.0
670000.0,18503,Petrol,Pune,Nissan,Magnite XE,4,36.20838737570255,134000.0,3700.6
825000.0,30000,Petrol,Delhi,Ford,EcoSport Titanium 1.5 Ti-VCT AT,7,27.49908336388787,103125.0,3750.0
842000.0,33197,Petrol,Chennai,Honda,Jazz ZX CVT,5,25.362973673112837,140333.33333333334,5532.833333333333
690000.0,83000,Diesel,Ahmedabad,Ford,EcoSport Titanium + 1.5L TDCi,9,8.313152853580076,69000.0,8300.0
715000.0,24783,Petrol,Kolkata,Maruti Suzuki,Swift ZXi Plus,4,28.849257585539057,143000.0,4956.6
815000.0,55000,Diesel,Thane,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],8,14.817912401592698,90555.55555555556,6111.111111111111
554000.0,11844,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6,46.770789362600254,79142.85714285714,1692.0
1695000.0,37430,Diesel,Hyderabad,Jeep,Compass Limited (O) 2.0 Diesel 4x4 [2017-2020],8,45.28332131121263,188333.33333333334,4158.888888888889
878999.9999999999,81682,Diesel,Bangalore,Mahindra,XUV500 W8,12,10.761113083505746,67615.38461538461,6283.2307692307695
490000.00000000006,32700,Petrol,Ahmedabad,Hyundai,Xcent S 1.2,11,14.984251246139264,40833.333333333336,2725.0
1019000.0,23795,Petrol,Chennai,Honda,WR-V VX MT Petrol,4,42.82232307950916,203800.0,4759.0
518000.0,37188,Petrol,Pune,Maruti Suzuki,Swift DZire ZXI,10,13.92884992874237,47090.90909090909,3380.7272727272725
379000.0,27044,Petrol,Bangalore,Maruti Suzuki,Alto K10 VXi [2014-2019],8,14.013680902200036,42111.11111111111,3004.8888888888887
660000.0,52451,Diesel,Hyderabad,Hyundai,Elite i20 Sportz 1.4 CRDI [2016-2017],9,12.582932967284375,66000.0,5245.1
1648999.9999999998,35200,Petrol,Bangalore,MG,Hector Sharp 1.5 Petrol Turbo DCT,5,46.84526007783869,274833.3333333333,5866.666666666667
849000.0,30490,Petrol,Bangalore,Hyundai,Elite i20 Sportz 1.2,6,27.84428191925486,121285.71428571429,4355.714285714285
500000.0,65000,Petrol,Thane,Maruti Suzuki,Celerio ZXi AMT [2019-2020],6,7.692189350933063,71428.57142857143,9285.714285714286
349000.0,36427,CNG,Mumbai,Maruti Suzuki,Alto 800 LXi CNG (O),8,9.58054243988141,38777.77777777778,4047.4444444444443
589000.0,47873,Petrol,Pune,Hyundai,Santro Sportz,5,12.303129047081923,98166.66666666667,7978.833333333333
865000.0,116000,Diesel,Noida,Mahindra,XUV500 W10,10,7.4568322686873385,78636.36363636363,10545.454545454546
1789999.9999999998,11321,Petrol,Thane,Volkswagen,Taigun Topline 1.0 TSI AT,3,158.09927574633454,447499.99999999994,2830.25
930000.0000000001,12000,Petrol,Thane,Hyundai,Creta E Plus 1.6 Petrol,7,77.49354220481628,116250.00000000001,1500.0
695000.0,23671,Petrol,Bangalore,Hyundai,Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],7,29.35958093950659,86875.0,2958.875
160000.0,58000,Petrol,Kolkata,Maruti Suzuki,SX4 ZXi,16,2.7585731280495165,9411.764705882353,3411.764705882353
665000.0,38868,Petrol,Delhi,Honda,Amaze 1.2 V CVT Petrol [2018-2020],7,17.10874990352209,83125.0,4858.5
795000.0,33613,Petrol,Mumbai,Honda,City VX CVT,9,23.650859760813947,79500.0,3361.3
2050000.0,90246,Diesel,Ahmedabad,Audi,Q3 35 TDI Premium + Sunroof,9,22.715436524205792,205000.0,9024.6
500000.0,58005,Petrol,Thane,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,7,8.619797951936008,62500.0,7250.625
980000.0000000001,44000,Petrol,Hyderabad,Toyota,Yaris V MT,7,22.272221085884414,122500.00000000001,5500.0
704000.0,28151,Petrol,Delhi,Maruti Suzuki,Swift VXi AMT,6,25.00710429099176,100571.42857142857,4021.5714285714284
745000.0,59233,Petrol,Noida,Hyundai,Creta 1.6 E Petrol,10,12.577236046864977,67727.27272727272,5384.818181818182
500000.0,34000,Diesel,Thiruvallur,Hyundai,Grand i10 Era 1.1 CRDi [2016-2017],8,14.705449839710596,55555.555555555555,3777.777777777778
610000.0,47500,Petrol,Thane,Maruti Suzuki,Baleno Alpha 1.2,8,12.841834908738763,67777.77777777778,5277.777777777777
325000.0,82000,Petrol,Thane,Honda,City 1.5 V MT,15,3.9633663004109705,20312.5,5125.0
434999.99999999994,32545,Petrol,Kolkata,Toyota,Etios Cross 1.2 G,10,13.365697781601424,39545.45454545454,2958.6363636363635
653000.0,82852,Petrol,Delhi,Honda,City V,11,7.88142855418633,54416.666666666664,6904.333333333333
599000.0,56615,Diesel,Thane,Ford,EcoSport Titanium 1.5 TDCi,10,10.580048042956054,54454.545454545456,5146.818181818182
1490000.0,57600,Petrol,Chennai,Kia,Seltos GTX Plus AT 1.4 [2019-2020],6,25.867606465165537,212857.14285714287,8228.57142857143
620000.0,30704,Diesel,Hyderabad,Hyundai,Grand i10 Magna 1.1 CRDi [2016-2017],7,20.19215111545351,77500.0,3838.0
527000.0,14813,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,9,35.57445659511273,52700.0,1481.3
425000.0,39736,Petrol,Mumbai,Renault,Kwid CLIMBER 1.0 AMT [2017-2019],8,10.695321740443415,47222.22222222222,4415.111111111111
615000.0,69000,Petrol,Thane,Honda,City SV CVT,10,8.912914305589775,55909.09090909091,6272.727272727273
1290000.0,14222,Petrol,Ahmedabad,Maruti Suzuki,XL6 Zeta AT Petrol,3,90.69816494410462,322500.0,3555.5
345000.0,63000,Petrol,Mumbai,Honda,City 1.5 S MT,14,5.476103553911843,23000.0,4200.0
290000.0,57261,Diesel,Kolkata,Volkswagen,Polo Comfortline 1.2L (D),12,5.064440641262967,22307.69230769231,4404.692307692308
1013000.0000000001,14049,Petrol,Kolkata,Skoda,Rapid Ambition 1.6 MPI AT,5,72.0996441281139,168833.33333333334,2341.5
295000.0,75000,Petrol,Ahmedabad,Hyundai,Eon Era +,9,3.933280889588139,29500.0,7500.0
476000.0,66,Petrol,Delhi,Maruti Suzuki,S-Presso VXi Plus,4,7104.477611940299,95200.0,13.2
785000.0,91000,Diesel,Hyderabad,Maruti Suzuki,Dzire VDi,7,8.626278832100747,98125.0,11375.0
235000.0,39900,Petrol,Thane,Maruti Suzuki,Ritz VXI BS-IV,14,5.889576702338287,15666.666666666666,2660.0
1925000.0,9355,Petrol,Thane,Hyundai,Creta SX (O) 1.5 Petrol CVT [2020-2022],3,205.75032064985035,481250.0,2338.75
