car_price,kilometers_driven,fuel_type,city,Company,Model,Age
4100000.0,69499.0,Diesel,Hyderabad,BMW,X3 xDrive 30d M Sport [2015-2017],9
499000.0,57742.0,Petrol,Bangalore,Maruti Suzuki,Swift VXi,11
499000.0,73333.0,Petrol,Bangalore,Hyundai,Xcent SX 1.2 (O),10
499000.0,42637.0,Diesel,Bangalore,Honda,Amaze 1.5 S i-DTEC,11
499000.0,71550.0,Petrol,Bangalore,Hyundai,Verna Fluidic 1.6 VTVT SX,12
499000.0,41999.0,Petrol,Bangalore,Hyundai,i20 Sportz (AT) 1.4,12
499000.0,48196.0,Diesel,Kolkata,Maruti Suzuki,Ciaz ZDi+ SHVS,9
499000.0,53150.0,Petrol,Thane,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],10
499000.0,39598.0,Alternative Fuel,Mumbai,Hyundai,Santro Sportz CNG [2018-2020],5
498000.00000000006,48702.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,9
498000.00000000006,48702.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,9
496000.0,81298.0,Petrol,Pune,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],10
495000.0,63587.0,Diesel,Mumbai,Honda,Amaze 1.5 VX i-DTEC,10
495000.0,73056.0,Petrol,Bangalore,Nissan,Sunny XL CVT AT,12
495000.0,25332.0,Petrol,Bangalore,Renault,Kwid 1.0 RXT AMT Opt [2016-2019],9
495000.0,52000.0,Petrol,Noida,Honda,Jazz SV Petrol,10
495000.0,21344.0,Petrol,Mumbai,Hyundai,Elite i20 Sportz 1.2 [2016-2017],9
495000.0,66784.0,Petrol,Thane,Maruti Suzuki,Swift DZire ZXI,10
494000.00000000006,35705.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
493000.0,44045.0,Petrol,Pune,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],10
493000.0,50307.0,Petrol,Kolkata,Hyundai,i20 Active 1.2 S,9
492000.0,60132.0,Petrol,Kolkata,Mahindra,KUV100 NXT K6 Plus 6 STR [2017-2020],5
492000.0,18568.0,Petrol,Chennai,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR [2019-2020],5
491000.0,71975.0,Petrol,Hyderabad,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],8
491000.0,63148.0,Petrol,Bangalore,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,10
491000.0,74000.0,Diesel,Thane,Ford,EcoSport Ambiente 1.5L TDCi,11
490000.00000000006,57300.0,Alternative Fuel,Ahmedabad,Maruti Suzuki,Wagon R 1.0 LXI CNG,7
490000.00000000006,28726.0,Petrol,Thane,Maruti Suzuki,Celerio VXi AMT [2017-2019],7
490000.00000000006,52000.0,Petrol,Ahmedabad,Maruti Suzuki,Swift VXi,10
490000.00000000006,84316.0,Diesel,Ahmedabad,Maruti Suzuki,Swift VDi,10
490000.00000000006,32700.0,Petrol,Ahmedabad,Hyundai,Xcent S 1.2,11
490000.00000000006,33100.0,Petrol,Ahmedabad,Tata,Tigor Buzz Petrol,7
490000.00000000006,52613.0,Diesel,Kolkata,Ford,EcoSport Titanium 1.5 TDCi (Opt),10
490000.00000000006,48866.0,Petrol,Ahmedabad,Honda,Jazz E MT [2015-2016],9
490000.00000000006,53830.0,Petrol,Ahmedabad,Maruti Suzuki,Wagon R 1.0 VXI AMT,7
490000.00000000006,53830.0,Petrol,Ahmedabad,Maruti Suzuki,Wagon R 1.0 VXI AMT,7
488999.99999999994,38944.0,Petrol,Chennai,Maruti Suzuki,Ignis Sigma 1.2 MT,6
488999.99999999994,88603.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi CNG [2017-2019],8
487000.0,81329.0,Alternative Fuel,Delhi,Maruti Suzuki,Celerio VXi CNG [2017-2019],7
486000.00000000006,25834.0,Petrol,Delhi,Maruti Suzuki,Celerio VXi [2019-2020],6
486000.00000000006,60600.0,Petrol,Chennai,Hyundai,Santro Sportz [2018-2020],6
486000.00000000006,94691.0,Petrol,Pune,Hyundai,Xcent SX 1.2,10
484999.99999999994,25000.0,Petrol,Ahmedabad,Hyundai,Santro Sportz [2018-2020],6
484999.99999999994,74000.0,Diesel,Thane,Ford,EcoSport Titanium 1.5 TDCi,12
484999.99999999994,25000.0,Petrol,Hyderabad,Maruti Suzuki,Celerio VXi AMT ABS,10
484999.99999999994,66471.0,Petrol,Delhi,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],8
484999.99999999994,72500.0,Diesel,Thane,Hyundai,Verna Fluidic 1.6 CRDi SX,12
484999.99999999994,62000.0,Petrol,Thane,Maruti Suzuki,Swift DZire VXI,11
484999.99999999994,20916.0,Petrol,Mumbai,Renault,Kwid CLIMBER 1.0 AMT,6
484000.0,20583.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,7
484000.0,60167.0,Petrol,Delhi,Tata,Tiago Revotron XT [2016-2019],6
483000.0,57052.0,Petrol,Kolkata,Maruti Suzuki,Baleno Zeta 1.2,9
483000.0,11546.0,Petrol,Delhi,Renault,Kwid CLIMBER 1.0 (O),4
483000.0,57052.0,Petrol,Kolkata,Maruti Suzuki,Baleno Zeta 1.2,9
482000.0,29855.0,Petrol,Delhi,Maruti Suzuki,Celerio ZXi AMT ABS,9
482000.0,37882.0,Petrol,Pune,Hyundai,Xcent S 1.2 Special Edition,10
482000.0,35010.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
482000.0,20225.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],7
480000.0,46525.0,Petrol,Pune,Renault,Duster RXL Petrol,11
480000.0,1245.0,Petrol,Kolkata,Renault,Kwid CLIMBER 1.0 (O),4
479000.0,59175.0,Petrol,Bangalore,Maruti Suzuki,Celerio VXi AMT,10
479000.0,38345.0,Petrol,Pune,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,9
479000.0,24389.0,Petrol,Delhi,Maruti Suzuki,Swift ZXi,9
476999.99999999994,27448.0,Petrol,Kolkata,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,6
476000.0,64.0,Petrol,Delhi,Maruti Suzuki,S-Presso VXi Plus,4
476000.0,66.0,Petrol,Delhi,Maruti Suzuki,S-Presso VXi Plus,4
476000.0,65.0,Petrol,Delhi,Maruti Suzuki,S-Presso VXi Plus,4
476000.0,70.0,Petrol,Delhi,Maruti Suzuki,S-Presso VXi Plus,4
475000.0,84827.0,Petrol,Chennai,Maruti Suzuki,Wagon R 1.0 VXI AMT,7
475000.0,29646.0,Petrol,Thane,Maruti Suzuki,Celerio ZXi AMT [2019-2020],9
475000.0,80000.0,Diesel,Delhi,Hyundai,Elite i20 Sportz 1.4,10
475000.0,34867.0,Petrol,Mumbai,Tata,Tiago Revotron XZA [2017-2019],8
475000.0,12000.0,Petrol,Mumbai,Renault,Kwid Neotech RXL,4
475000.0,47751.0,Petrol,Noida,Tata,Tiago Revotron XT [2016-2019],7
475000.0,44000.0,Petrol,Ahmedabad,Hyundai,Xcent S 1.2 (O),10
475000.0,38500.0,Alternative Fuel,Thane,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],9
475000.0,43000.0,Diesel,Kolkata,Honda,Amaze 1.5 E i-DTEC,8
475000.0,66000.0,Petrol,Thane,Maruti Suzuki,Swift DZire VXI,12
475000.0,2066.0,Petrol,Mumbai,Renault,Kwid 1.0 RXT [2016-2019],5
475000.0,50945.0,Diesel,Hyderabad,Ford,Figo Duratorq Diesel Titanium 1.4,10
475000.0,4098.0,Petrol,Mumbai,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
475000.0,32000.0,Petrol,Kolkata,Honda,Jazz V AT Petrol,10
475000.0,34810.0,Alternative Fuel,Bangalore,Hyundai,Grand i10 Magna 1.0 Kappa VTVT LPG [2014-2016],10
475000.0,33053.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI AMT,8
475000.0,18000.0,Petrol,Ahmedabad,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
475000.0,42382.0,Petrol,Thane,Hyundai,Xcent S 1.2,10
475000.0,7942.0,Petrol,Thane,Maruti Suzuki,S-Presso VXi,4
475000.0,84996.0,Diesel,Hyderabad,Maruti Suzuki,Swift Dzire LDI,9
475000.0,38447.0,Petrol,Thane,Maruti Suzuki,Wagon R 1.0 VXI AMT,6
475000.0,57660.0,Diesel,Mumbai,Renault,Duster 85 PS RxL Diesel (Opt),13
474000.0,11824.0,Petrol,Pune,Maruti Suzuki,Ignis Delta 1.2 MT,7
471000.0,21415.0,Petrol,Bangalore,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,11
471000.0,23344.0,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI,7
470000.0,83501.0,Diesel,Hyderabad,Volkswagen,Vento Highline Diesel,12
470000.0,51722.0,Petrol,Hyderabad,Maruti Suzuki,Celerio ZXi AMT [2019-2020],9
469000.00000000006,79749.0,Petrol,Pune,Honda,Amaze 1.2 SX i-VTEC,10
469000.00000000006,24251.0,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],12
468000.0,81091.0,Alternative Fuel,Delhi,Maruti Suzuki,Celerio VXi CNG [2017-2019],7
467000.0,84065.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI+ (O),7
465000.00000000006,72000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG (O),8
465000.00000000006,22407.0,Petrol,Mumbai,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
465000.00000000006,54000.0,Petrol,Mumbai,Honda,Amaze 1.2 VX AT i-VTEC,11
465000.00000000006,22407.0,Petrol,Mumbai,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
465000.00000000006,53000.0,Diesel,Kolkata,Ford,EcoSport Titanium 1.5 TDCi,10
465000.00000000006,33046.0,Petrol,Mumbai,Honda,Amaze 1.2 E i-VTEC,9
465000.00000000006,28224.0,Petrol,Mumbai,Maruti Suzuki,S-Presso VXi Plus,5
465000.00000000006,46000.0,Petrol,Noida,Volkswagen,Ameo Trendline 1.0L (P),7
465000.00000000006,88000.0,Petrol,Hyderabad,Maruti Suzuki,Ritz Vxi BS-IV,10
465000.00000000006,58000.0,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
465000.00000000006,27700.0,Petrol,Thane,Volkswagen,Polo Comfortline 1.2L (P),10
465000.00000000006,53776.0,Petrol,Thane,Hyundai,Elite i20 Magna 1.2,10
465000.00000000006,45412.0,Petrol,Mumbai,Tata,Tiago Revotron XZ,8
463999.99999999994,13889.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,8
463999.99999999994,13889.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,8
463000.0,76000.0,Petrol,Ahmedabad,Mercedes-Benz,C-Class 200 K AT,19
462000.0,37993.0,Petrol,Delhi,Honda,Jazz V Petrol,10
461000.00000000006,53734.0,Petrol,Pune,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,9
461000.00000000006,40875.0,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,10
459999.99999999994,9323.0,Petrol,Kolkata,Maruti Suzuki,S-Presso VXi Plus,5
459999.99999999994,74767.0,Petrol,Mumbai,Maruti Suzuki,Swift VXi,10
459999.99999999994,22541.0,Petrol,Bangalore,Renault,Kwid 1.0 RXT [2016-2019],7
459999.99999999994,13150.0,Petrol,Ambattur,Renault,Kwid Neotech RXL 1.0 MT,4
459999.99999999994,70000.0,Petrol,Thane,Honda,Amaze 1.2 VX i-VTEC,10
459999.99999999994,77394.0,Petrol,Thane,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,12
459999.99999999994,52000.0,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
459999.99999999994,65000.0,Petrol,Ambattur,Honda,Amaze 1.2 SX i-VTEC,11
455999.99999999994,53447.0,Petrol,Chennai,Renault,Kwid 1.0 RXT AMT Opt [2016-2019],6
455000.0,7082.0,Petrol,Kolkata,Maruti Suzuki,S-Presso VXi,5
455000.0,48137.0,Petrol,Hyderabad,Hyundai,i10 Sportz 1.2 Kappa2,11
454000.0,50729.0,Petrol,Pune,Maruti Suzuki,S-Presso VXi Plus,5
453000.0,44296.0,Petrol,Chennai,Tata,Tiago Revotron XT [2016-2019],7
453000.0,12104.0,Petrol,Kolkata,Maruti Suzuki,Ignis Delta 1.2 MT,7
451999.99999999994,31651.0,Petrol,Kolkata,Maruti Suzuki,S-Presso VXi,5
451999.99999999994,19927.0,Petrol,Bangalore,Renault,Kwid 1.0 RXT Opt,6
451000.0,41604.0,Petrol,Ahmedabad,Mahindra,KUV100 NXT K2 6 STR,7
451000.0,45116.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
451000.0,38203.0,Petrol,Kolkata,Ford,EcoSport Titanium 1.0 Ecoboost,12
451000.0,2421.0,Petrol,Pune,Renault,Kwid 1.0 RXT Opt,6
451000.0,74529.0,Diesel,Kolkata,Ford,EcoSport Trend 1.5 TDCi,11
451000.0,18362.0,Alternative Fuel,Delhi,Maruti Suzuki,Alto 800 LXi (O) CNG,4
451000.0,18362.0,Alternative Fuel,Delhi,Maruti Suzuki,Alto 800 LXi (O) CNG,4
451000.0,74076.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
450000.0,11537.0,Petrol,Ahmedabad,Maruti Suzuki,S-Presso VXi,5
450000.0,90354.0,Diesel,Hyderabad,Honda,Amaze 1.5 S i-DTEC,11
450000.0,67621.0,Diesel,Hyderabad,Hyundai,Grand i10 Magna 1.1 CRDi [2016-2017],11
450000.0,34530.0,Petrol,Thane,Maruti Suzuki,Celerio VXi AMT,9
450000.0,34933.0,Petrol,Kolkata,Maruti Suzuki,Swift LXi,7
450000.0,40206.0,Petrol,Kolkata,Mercedes-Benz,E-Class 280,18
450000.0,91127.0,Diesel,Hyderabad,Hyundai,i20 Sportz 1.4 CRDI,12
450000.0,23137.0,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9
450000.0,53300.0,Petrol,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9
450000.0,21996.0,Petrol,Ahmedabad,Honda,Brio S MT,9
450000.0,56000.0,Petrol,Thane,Maruti Suzuki,Wagon R 1.0 VXI AMT,10
450000.0,37000.0,Petrol,Thane,Tata,Tiago Revotron XT [2016-2019],8
450000.0,46220.0,Diesel,Kolkata,Honda,Jazz S Diesel [2015-2016],9
450000.0,70000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,7
450000.0,48000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
450000.0,66250.0,Petrol,Ahmedabad,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,11
450000.0,29192.0,Petrol,Kolkata,Maruti Suzuki,Celerio X Zxi (O) AMT [2017-2019],7
450000.0,57000.0,Petrol,Thane,Honda,Amaze 1.2 S i-VTEC,10
449000.0,28213.0,Petrol,Bangalore,Renault,Kwid 1.0 RXT [2016-2019],7
449000.0,3583.0,Petrol,Bangalore,Maruti Suzuki,Alto 800 LXi (O),6
448000.00000000006,80306.0,Petrol,Pune,Maruti Suzuki,Celerio VXi AMT [2017-2019],8
446000.0,36904.0,Petrol,Pune,Renault,Kwid RXT [2015-2019],4
446000.0,54136.0,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,10
446000.0,54136.0,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,10
445000.0,24595.0,Petrol,Mumbai,Maruti Suzuki,Celerio VXi AMT ABS,9
445000.0,63882.0,Petrol,Mumbai,Honda,Amaze 1.2 SX i-VTEC,9
445000.0,57000.0,Petrol,Noida,Tata,Tiago Revotron XT [2016-2019],7
445000.0,38754.0,Petrol,Delhi,Maruti Suzuki,Wagon R 1.0 VXI AMT,7
445000.0,22402.0,Petrol,Mumbai,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9
445000.0,64000.0,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI AMT,9
445000.0,88000.0,Petrol,Mumbai,Volkswagen,Vento Highline Petrol,11
445000.0,48549.0,Petrol,Mumbai,Maruti Suzuki,Celerio ZXi AMT [2019-2020],9
445000.0,24595.0,Petrol,Mumbai,Maruti Suzuki,Celerio VXi AMT ABS,9
445000.0,44681.0,Petrol,Hyderabad,Maruti Suzuki,Swift DZire ZXI,13
443000.0,36415.0,Petrol,Pune,Maruti Suzuki,Celerio VXi,9
441000.0,15447.0,Petrol,Kolkata,Hyundai,Santro Magna [2018-2020],5
441000.0,66882.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
440000.00000000006,36000.0,Petrol,Kolkata,Hyundai,Elite i20 Era 1.2,8
440000.00000000006,75258.0,Petrol,Hyderabad,Maruti Suzuki,S-Presso VXi Plus,5
440000.00000000006,52000.0,Alternative Fuel,Thane,Maruti Suzuki,Celerio VXi CNG (O),9
438999.99999999994,8297.0,Petrol,Delhi,Renault,Kwid 1.0 RXT Opt,6
438999.99999999994,44114.0,Petrol,Pune,Honda,Amaze 1.2 VX i-VTEC,12
438999.99999999994,46089.0,Petrol,Bangalore,Honda,Brio S MT,11
434999.99999999994,32545.0,Petrol,Kolkata,Toyota,Etios Cross 1.2 G,10
434999.99999999994,74000.0,Petrol,Thane,Hyundai,Xcent S 1.2 (O),10
434999.99999999994,12850.0,Petrol,Mumbai,Renault,Kwid Neotech RXL,5
434999.99999999994,73500.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
434999.99999999994,46314.0,Petrol,Mumbai,Honda,Brio VX AT,11
434000.0,26282.0,Petrol,Pune,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,10
434000.0,59685.0,Diesel,Kolkata,Ford,EcoSport Titanium 1.5 TDCi,12
433000.0,12566.0,Petrol,Chennai,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR [2019-2020],6
433000.0,34251.0,Petrol,Pune,Maruti Suzuki,Celerio ZXi [2017-2019],8
432000.0,52775.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,8
430999.99999999994,53958.0,Petrol,Kolkata,Maruti Suzuki,S-Presso VXi,5
430999.99999999994,46458.0,Petrol,Pune,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],12
430000.0,61000.0,Petrol,Ahmedabad,Honda,Amaze 1.2 S i-VTEC,12
430000.0,26600.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG (O),9
430000.0,50546.0,Petrol,Delhi,Hyundai,i20 Sportz 1.2 (O),11
430000.0,53000.0,Petrol,Ahmedabad,Maruti Suzuki,Wagon R 1.0 VXI+ AMT,9
430000.0,41429.0,Petrol,Pune,Hyundai,i20 Asta 1.2,13
430000.0,30305.0,Petrol,Ahmedabad,Maruti Suzuki,Alto K10 VXi AMT (Airbag) [2014-2019],7
430000.0,22676.0,Petrol,Delhi,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],10
430000.0,58006.0,Petrol,Hyderabad,Maruti Suzuki,Alto K10 VXi AMT,6
430000.0,44000.0,Petrol,Ahmedabad,Ford,Figo Trend 1.2 Ti-VCT,8
430000.0,41429.0,Petrol,Pune,Hyundai,i20 Asta 1.2,13
428000.0,12902.0,Petrol,Kolkata,Maruti Suzuki,Swift DZire VXI,11
428000.0,55888.0,Petrol,Hyderabad,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],12
426999.99999999994,82914.0,Diesel,Kolkata,Maruti Suzuki,Swift VDi,8
425000.0,11628.0,Petrol,Kolkata,Hyundai,Xcent S 1.2 (O),10
425000.0,50000.0,Petrol,Thane,Maruti Suzuki,Wagon R 1.0 VXI AMT,9
425000.0,20338.0,Diesel,Ahmedabad,Mahindra,KUV100 K2 D 6 STR,8
425000.0,41624.0,Petrol,Pune,Maruti Suzuki,Celerio ZXi (O) AMT [2019-2020],8
425000.0,39736.0,Petrol,Mumbai,Renault,Kwid CLIMBER 1.0 AMT [2017-2019],8
425000.0,74050.0,Petrol,Pune,Hyundai,i20 Magna (O) 1.2,11
425000.0,120000.0,Diesel,Thane,Toyota,Innova 2.5 G4 8 STR,16
425000.0,96000.0,Petrol,Noida,Hyundai,Verna Fluidic 1.6 VTVT SX,14
425000.0,140037.0,Diesel,Mumbai,Skoda,Laura Ambition 2.0 TDI CR AT,12
425000.0,88000.0,Petrol,Hyderabad,Maruti Suzuki,Ritz Vxi BS-IV,11
425000.0,140037.0,Diesel,Mumbai,Skoda,Laura Ambition 2.0 TDI CR AT,12
425000.0,37210.0,Petrol,Kolkata,Honda,Jazz V Petrol,9
425000.0,41624.0,Petrol,Pune,Maruti Suzuki,Celerio ZXi (O) AMT [2019-2020],8
425000.0,34124.0,Petrol,Kolkata,Maruti Suzuki,Wagon R VXi 1.0 [2019-2019],7
425000.0,49047.0,Petrol,Mumbai,Volkswagen,Polo Comfortline 1.2L (P),10
425000.0,21707.0,Diesel,Kolkata,Hyundai,Xcent SX CRDi,8
425000.0,46150.0,Petrol,Ahmedabad,Hyundai,i10 1.1L iRDE Magna Special Edition,9
425000.0,19509.0,Petrol,Mumbai,Renault,Kwid 1.0 RXT AMT Opt [2016-2019],7
425000.0,22785.0,Petrol,Thane,Renault,Kwid RXT [2015-2019],6
425000.0,167000.0,Diesel,Ahmedabad,Ford,Aspire Titanium Plus 1.5 TDCi,9
424000.0,76859.0,Petrol,Pune,Maruti Suzuki,Swift DZire VXI,11
420000.0,17472.0,Petrol,Delhi,Maruti Suzuki,S-Presso VXi,5
420000.0,78518.0,Petrol,Hyderabad,Maruti Suzuki,Swift VXi,12
420000.0,86955.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,7
419000.00000000006,42265.0,Petrol,Bangalore,Honda,Brio S MT,12
417000.0,21391.0,Petrol,Kolkata,Maruti Suzuki,Swift DZire VXI,11
416000.0,63130.0,Petrol,Delhi,Tata,Tiago JTP 1.2 [2018-2019],7
415000.00000000006,71138.0,Petrol,Thane,Maruti Suzuki,Swift DZire VXI,12
415000.00000000006,19812.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,10
415000.00000000006,19970.0,Alternative Fuel,Bangalore,Maruti Suzuki,Alto 800 LXi (O) CNG,4
415000.00000000006,43000.0,Diesel,Thane,Hyundai,Grand i10 Magna 1.1 CRDi [2016-2017],10
415000.00000000006,40900.0,Petrol,Bangalore,Maruti Suzuki,Celerio VXi,11
415000.00000000006,32064.0,Petrol,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],11
415000.00000000006,36234.0,Petrol,Kolkata,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],7
413999.99999999994,32120.0,Petrol,Delhi,Tata,Tiago Revotron XE [2016-2019],7
413999.99999999994,74938.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9
411000.00000000006,34551.0,Petrol,Delhi,Maruti Suzuki,Swift VXi,10
411000.00000000006,121790.0,Petrol,Mumbai,Toyota,Etios VX,11
411000.00000000006,19021.0,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,7
409999.99999999994,80000.0,Diesel,Thane,Maruti Suzuki,Ritz Vdi BS-IV,11
409999.99999999994,24000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,10
409999.99999999994,75000.0,Petrol,Noida,Maruti Suzuki,Swift ZXi,11
409000.0,4441.0,Petrol,Kolkata,Hyundai,Santro Magna [2018-2020],6
409000.0,68446.0,Petrol,Delhi,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,9
409000.0,82075.0,Petrol,Pune,Honda,Amaze 1.2 VX i-VTEC,12
408000.0,31511.0,Petrol,Delhi,Maruti Suzuki,Swift LXi,11
407000.0,63339.0,Alternative Fuel,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,11
407000.0,39876.0,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,9
405999.99999999994,64942.0,Alternative Fuel,Delhi,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
405999.99999999994,64942.0,Alternative Fuel,Delhi,Maruti Suzuki,Wagon R 1.0 LXI CNG,8
405000.0,55297.0,Petrol,Thane,Honda,City 1.5 V MT,12
405000.0,72757.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9
405000.0,72757.0,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9
401999.99999999994,4958.0,Petrol,Delhi,Maruti Suzuki,Alto 800 Vxi Plus,4
401000.0,1953.0,Petrol,Delhi,Maruti Suzuki,Alto 800 VXi,4
400000.0,54912.0,Petrol,Kolkata,Honda,Jazz V Petrol,9
400000.0,25299.0,Petrol,Mumbai,Maruti Suzuki,Wagon R 1.0 VXI AMT,10
400000.0,57000.0,Petrol,Ambattur,Nissan,Micra XL (O) [2013-2016],12
400000.0,47000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,10
400000.0,45000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,10
400000.0,100088.0,Petrol,Ambattur,Tata,Tiago XE,3
400000.0,50821.0,Petrol,Delhi,Honda,Amaze 1.2 S i-VTEC,11
3950000.0,45760.0,Petrol,Ahmedabad,Audi,A4 Technology 40 TFSI [2021-2022],4
3950000.0,51400.0,Diesel,Hyderabad,BMW,3 Series GT 320d Luxury Line [2014-2016],6
3950000.0,53834.0,Diesel,Kolkata,Toyota,Fortuner 4X4 AT 2.8 Diesel,4
3900000.0,22000.0,Diesel,Hyderabad,MG,Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,5
3900000.0,16000.0,Diesel,Hyderabad,BMW,X1 sDrive20d M Sport,6
3899000.0,26781.0,Diesel,Kolkata,BMW,5 Series 520d Luxury Line [2017-2019],8
3850000.0,75176.0,Diesel,Hyderabad,Mercedes-Benz,GLE 350 d,10
3800000.0,61000.0,Diesel,Ahmedabad,BMW,5 Series 520d Luxury Line [2017-2019],6
3785000.0,29221.0,Diesel,Bangalore,BMW,X1 sDrive20d xLine,6
3749000.0,24848.0,Diesel,Kolkata,BMW,3 Series 320d Luxury Line,6
3700000.0,1600.0,Diesel,Hyderabad,Jeep,Compass Model S (O) Diesel 4x4 AT,3
3600000.0,3600000.0,Diesel,Pune,BMW,3 Series GT 320d Luxury Line [2014-2016],6
3595000.0000000005,27000.0,Diesel,Bangalore,Ford,Endeavour Titanium Plus 2.2 4x2 AT,6
3595000.0000000005,27635.0,Diesel,Bangalore,Ford,Endeavour Titanium Plus 2.2 4x2 AT,6
3500000.0,181213.0,Diesel,Hyderabad,Toyota,Fortuner 2.8 4x4 AT [2016-2020],6
3499000.0,13748.0,Diesel,Bangalore,Kia,Carnival Prestige 7 STR,4
3499000.0,21693.0,Diesel,Kolkata,Land Rover,Discovery Sport HSE 7-Seater,7
3490000.0,14500.0,Petrol,Pune,Skoda,Superb L&K TSI AT,4
3375000.0,31283.0,Diesel,Bangalore,Toyota,Fortuner 2.8 4x2 MT [2016-2020],7
